file,sublevel,grid_size,n_states,win_prob,expected_steps
B-7,32,6,130,0.000000,16.52
B-7,33,6,30,0.001036,6.61
B-7,34,6,92,0.000000,71.06
B-7,35,6,83,0.000000,6.94
B-7,36,6,101,0.000000,57.10
B-7,37,6,118,0.000000,4.53
B-7,38,6,90,0.000002,6.50
B-7,39,6,111,0.000000,14.15
B-7,40,6,111,0.000000,21.19
B-7,41,6,119,0.004670,22.41
B-7,42,6,115,0.000004,64.27
B-7,43,6,85,0.000017,33.31
B-7,44,6,139,0.000000,20.63
B-7,45,6,85,0.000000,6.85
B-7,46,6,101,0.000024,2.91
B-7,47,6,105,0.000000,2.94
B-7,48,6,113,0.000000,73.44
B-7,49,6,99,0.000030,43.07
B-7,50,6,105,0.000000,3.19
B-7,51,6,113,0.000008,13.71
B-7,52,6,130,0.000000,16.52
B-7,53,6,30,0.001036,6.61
B-7,54,6,92,0.000000,71.06
B-7,55,6,83,0.000000,6.94
B-7,56,6,101,0.000000,57.10
B-7,57,6,118,0.000000,4.53
B-7,58,6,90,0.000002,6.50
B-7,59,6,111,0.000000,14.15
B-7,60,6,111,0.000000,21.19
B-7,61,6,119,0.004670,22.41
B-7,62,6,115,0.000004,64.27
B-7,63,6,85,0.000017,33.31
B-7,64,6,139,0.000000,20.63
B-7,65,6,85,0.000000,6.85
B-7,66,6,101,0.000024,2.91
B-7,67,6,105,0.000000,2.94
B-7,68,6,113,0.000000,73.44
B-7,69,6,99,0.000030,43.07
B-7,70,6,105,0.000000,3.19
B-7,71,6,113,0.000008,13.71
B-7,72,6,130,0.000000,16.52
B-7,73,6,30,0.001036,6.61
B-7,74,6,92,0.000000,71.06
B-7,75,6,83,0.000000,6.94
B-7,76,6,101,0.000000,57.10
B-7,77,6,118,0.000000,4.53
B-7,78,6,90,0.000002,6.50
B-7,79,6,111,0.000000,14.15
B-7,80,6,111,0.000000,21.19
B-7,81,6,119,0.004670,22.41
B-7,82,6,115,0.000004,64.27
B-7,83,6,85,0.000017,33.31
B-7,84,6,139,0.000000,20.63
B-7,85,6,85,0.000000,6.85
B-7,86,6,101,0.000024,2.91
B-7,87,6,105,0.000000,2.94
B-7,88,6,113,0.000000,73.44
B-7,89,6,99,0.000030,43.07
B-7,90,6,105,0.000000,3.19
B-7,91,6,113,0.000008,13.71
B-7,92,6,130,0.000000,16.52
B-7,93,6,30,0.001036,6.61
B-7,94,6,92,0.000000,71.06
B-7,95,6,83,0.000000,6.94
B-7,96,6,101,0.000000,57.10
B-7,97,6,118,0.000000,4.53
B-7,98,6,90,0.000002,6.50
B-7,99,6,111,0.000000,14.15
B-8,0,6,184,0.000000,42.31
B-8,1,6,75,0.000001,5.51
B-8,2,6,256,0.000000,75.60
B-8,3,6,93,0.000000,4.07
B-8,4,6,174,0.000000,54.94
B-8,5,6,172,0.000054,30.19
B-8,6,6,191,0.000000,5.97
B-8,7,6,129,0.000000,30.87
B-8,8,6,127,0.000000,92.93
B-8,9,6,179,0.000000,9.45
B-8,10,6,170,0.000000,2.89
B-8,11,6,124,0.000000,18.87
B-8,12,6,96,0.000000,7.43
B-8,13,6,156,0.000000,4.12
B-8,14,6,71,0.000000,10.30
B-8,15,6,156,0.000046,7.32
B-8,16,6,194,0.000260,126.24
B-8,17,6,193,0.000000,47.57
B-8,18,6,111,0.006179,21.45
B-8,19,6,86,0.000000,7.56
B-8,20,6,224,0.000000,40.20
B-8,21,6,157,0.000000,10.41
B-8,22,6,123,0.000000,49.39
B-8,23,6,168,0.000000,118.55
B-8,24,6,105,0.000017,112.78
B-8,25,6,105,0.000000,3.10
B-8,26,6,105,0.000000,47.06
B-8,27,6,184,0.000000,30.31
B-8,28,6,166,0.000013,3.67
B-8,29,6,212,0.000000,7.00
B-8,30,6,132,0.000035,2.85
B-8,31,6,106,0.000003,9.69
B-8,32,6,121,0.000055,54.72
B-8,33,6,183,0.000000,101.42
B-8,34,6,211,0.000000,23.68
B-8,35,6,98,0.000000,5.26
B-8,36,6,161,0.000000,21.91
B-8,37,6,153,0.000000,36.94
B-8,38,6,230,0.000291,5.72
B-8,39,6,130,0.000000,4.07
B-8,40,6,155,0.000000,4.38
B-8,41,6,143,0.000000,3.98
B-8,42,6,144,0.000000,56.91
B-8,43,6,168,0.000026,61.55
B-8,44,6,190,0.000001,9.24
B-8,45,6,130,0.000000,3.67
B-8,46,6,158,0.000000,3.40
B-8,47,6,80,0.000000,27.52
B-8,48,6,152,0.000000,14.39
B-8,49,6,97,0.000000,55.56
B-8,50,6,210,0.000000,7.96
B-8,51,6,117,0.000000,22.48
B-8,52,6,113,0.000000,1.66
B-8,53,6,187,0.000005,132.52
B-8,54,6,165,0.000000,5.31
B-8,55,6,103,0.000026,15.97
B-8,56,6,112,0.000000,2.90
B-8,57,6,179,0.000000,3.19
B-8,58,6,111,0.000000,10.84
B-8,59,6,216,0.000000,22.25
B-8,60,6,186,0.000000,43.19
B-8,61,6,76,0.000000,4.52
B-8,62,6,143,0.000000,18.62
B-8,63,6,170,0.000073,51.58
B-8,64,6,143,0.000330,156.45
B-8,65,6,180,0.000000,36.72
B-8,66,6,99,0.000001,6.48
B-8,67,6,230,0.000000,48.79
B-8,68,6,98,0.000000,153.57
B-8,69,6,137,0.000016,2.09
B-8,70,6,173,0.000000,8.75
B-8,71,6,156,0.000000,9.79
B-8,72,6,152,0.000001,13.70
B-8,73,6,167,0.000000,48.54
B-8,74,6,126,0.001051,17.58
B-8,75,6,164,0.000000,4.63
B-8,76,6,217,0.000000,16.80
B-8,77,6,120,0.000005,25.37
B-8,78,6,135,0.000000,55.19
B-8,79,6,133,0.000000,2.93
B-8,80,6,189,0.000003,57.36
B-8,81,6,170,0.000000,3.01
B-8,82,6,154,0.000000,6.33
B-8,83,6,141,0.000318,244.82
B-8,84,6,169,0.250224,3.83
B-8,85,6,168,0.000000,87.74
B-8,86,6,177,0.000000,39.66
B-8,87,6,122,0.000000,25.52
B-8,88,6,172,0.246388,72.51
B-8,89,6,171,0.000072,17.22
B-8,90,6,115,0.000000,23.12
B-8,91,6,137,0.000000,1.74
B-8,92,6,117,0.000024,4.19
B-8,93,6,185,0.000000,10.04
B-8,94,6,129,0.000000,21.37
B-8,95,6,175,0.000000,23.17
B-8,96,6,159,0.000000,26.75
B-8,97,6,189,0.000000,17.61
B-8,98,6,151,0.000000,8.42
B-8,99,6,120,0.000008,179.43
B-9,0,6,10,0.259259,2.80
B-9,1,6,92,0.012791,5.41
B-9,2,6,47,0.037115,30.67
B-9,3,6,68,0.035121,6.69
B-9,4,6,51,0.005367,3.92
B-9,5,6,46,0.303748,22.74
B-9,6,6,76,0.127245,22.30
B-9,7,6,87,0.045075,17.96
B-9,8,6,50,0.004390,3.85
B-9,9,6,42,0.060261,15.30
B-9,10,6,33,0.689885,88.37
B-9,11,6,72,0.000208,8.65
B-9,12,6,71,0.000184,4.57
B-9,13,6,77,0.006054,3.79
B-9,14,6,37,0.014940,5.40
B-9,15,6,34,0.251946,190.65
B-9,16,6,61,0.006672,7.61
B-9,17,6,67,0.074539,19.13
B-9,18,6,19,0.000726,2.43
B-9,19,6,62,0.039624,4.41
B-9,20,6,19,0.213895,21.48
B-9,21,6,41,0.004596,4.76
B-9,22,6,70,0.358915,58.92
B-9,23,6,73,0.506436,56.23
B-9,24,6,27,0.028881,4.40
B-9,25,6,59,0.098140,46.82
B-9,26,6,77,0.002843,9.92
B-9,27,6,37,0.000093,7.90
B-9,28,6,58,0.000180,4.19
B-9,29,6,44,0.021368,57.65
B-9,30,6,84,0.010161,7.38
B-9,31,6,69,0.128755,49.15
B-9,32,6,32,0.031927,5.05
B-9,33,6,174,0.781058,127.92
B-9,34,6,56,0.002144,2.22
B-9,35,6,93,0.124806,75.49
B-9,36,6,30,0.038095,8.57
B-9,37,6,54,0.001901,89.70
B-9,38,6,71,0.022551,6.34
B-9,39,6,49,0.020553,18.08
B-9,40,6,48,0.002510,20.15
B-9,41,6,55,0.048435,17.35
B-9,42,6,46,0.365385,71.44
B-9,43,6,191,0.159741,24.94
B-9,44,6,36,0.023345,6.39
B-9,45,6,56,0.000002,4.19
B-9,46,6,52,0.023162,4.03
B-9,47,6,59,0.175150,42.52
B-9,48,6,63,0.619025,51.01
B-9,49,6,47,0.005921,23.22
B-9,50,6,9,0.018182,2.22
B-9,51,6,36,0.023854,3.02
B-9,52,6,73,0.412815,130.02
B-9,53,6,30,0.119735,10.10
B-9,54,6,44,0.052027,7.19
B-9,55,6,44,0.524003,79.33
B-9,56,6,63,0.000082,4.66
B-9,57,6,50,0.046289,7.00
B-9,58,6,56,0.005717,6.52
B-9,59,6,48,0.000952,15.14
B-9,60,6,33,0.002732,3.22
B-9,61,6,53,0.000039,10.28
B-9,62,6,93,0.000092,16.14
B-9,63,6,74,0.000273,5.56
B-9,64,6,40,0.051571,7.34
B-9,65,6,42,0.002632,6.28
B-9,66,6,101,0.154335,26.24
B-9,67,6,59,0.023285,11.02
B-9,68,6,51,0.003705,7.83
B-9,69,6,72,0.180814,31.28
B-9,70,6,82,0.000119,5.35
B-9,71,6,36,0.021983,4.86
B-9,72,6,62,0.017932,12.53
B-9,73,6,28,0.035148,7.15
B-9,74,6,110,0.027875,9.96
B-9,75,6,57,0.003422,6.06
B-9,76,6,60,0.000269,6.59
B-9,77,6,27,0.000020,1.99
B-9,78,6,53,0.000383,3.41
B-9,79,6,57,0.670177,43.77
B-9,80,6,49,0.043555,15.29
B-9,81,6,62,0.000385,4.46
B-9,82,6,49,0.019313,6.23
B-9,83,6,131,0.011710,15.42
B-9,84,6,94,0.049416,8.50
B-9,85,6,48,0.026684,5.62
B-9,86,6,94,0.018980,8.83
B-9,87,6,56,0.083334,7.32
B-9,88,6,59,0.000452,11.26
B-9,89,6,83,0.190955,41.30
B-9,90,6,56,0.003755,4.11
B-9,91,6,63,0.666667,332.27
B-9,92,6,18,0.003537,2.09
B-9,93,6,64,0.000248,6.68
B-9,94,6,23,0.006369,2.49
B-9,95,6,92,0.059891,8.37
B-9,96,6,69,0.023661,5.94
B-9,97,6,58,0.032451,48.19
B-9,98,6,122,0.180075,48.66
B-9,99,6,101,0.097367,10.74
B-10,0,6,243,0.000082,22.60
B-10,1,6,233,0.000742,7.46
B-10,2,6,155,0.000000,3.87
B-10,3,6,106,0.591017,510.15
B-10,4,6,166,0.000891,16.03
B-10,5,6,218,0.000000,3.95
B-10,6,6,272,0.000001,22.21
B-10,7,6,204,0.000001,104.62
B-10,8,6,176,0.000329,3.80
B-10,9,6,484,0.000009,10.31
B-10,10,6,207,0.001108,35.62
B-10,11,6,193,0.000001,6.44
B-10,12,6,105,0.001380,122.99
B-10,13,6,194,0.000022,3.15
B-10,14,6,272,0.000000,2.65
B-10,15,6,174,0.000134,2.87
B-10,16,6,348,0.000000,33.75
B-10,17,6,111,0.006179,13.93
B-10,18,6,126,0.001089,52.43
B-10,19,6,115,0.024116,10.13
B-10,20,6,225,0.000187,69.00
B-10,21,6,203,0.000000,3.77
B-10,22,6,222,0.000004,100.50
B-10,23,6,162,0.000431,290.87
B-10,24,6,75,0.000001,108.15
B-10,25,6,256,0.000000,85.78
B-10,26,6,161,0.000000,2.62
B-10,27,6,179,0.000002,82.86
B-10,28,6,219,0.000000,10.51
B-10,29,6,64,0.007957,13.35
B-10,30,6,282,0.000001,7.33
B-10,31,6,349,0.234481,271.35
B-10,32,6,269,0.002475,21.98
B-10,33,6,217,0.000004,9.50
B-10,34,6,260,0.000000,5.45
B-10,35,6,115,0.000000,3.79
B-10,36,6,194,0.000009,48.55
B-10,37,6,190,0.001633,55.88
B-10,38,6,246,0.000105,12.26
B-10,39,6,133,0.004823,36.60
B-10,40,6,264,0.000000,49.23
B-10,41,6,82,0.000339,28.90
B-10,42,6,138,0.000015,7.76
B-10,43,6,100,0.000000,3.31
B-10,44,6,220,0.000000,19.76
B-10,45,6,106,0.000013,62.30
B-10,46,6,114,0.000000,4.73
B-10,47,6,91,0.000045,9.86
B-10,48,6,1,0.250000,1.00
B-10,49,6,27,0.009900,2.64
B-10,50,6,187,0.000249,8.24
B-10,51,6,101,0.000587,27.36
B-10,52,6,180,0.000001,125.49
B-10,53,6,146,0.000000,85.60
B-10,54,6,221,0.000014,81.07
B-10,55,6,161,0.000000,5.21
B-10,56,6,136,0.000000,22.21
B-10,57,6,201,0.000001,17.12
B-10,58,6,80,0.000000,2.11
B-10,59,6,181,0.000000,2.37
B-10,60,6,159,0.000000,20.85
B-10,61,6,63,0.000028,20.66
B-10,62,6,152,0.000001,3.13
B-10,63,6,261,0.000000,15.59
B-10,64,6,126,0.000649,7.91
B-10,65,6,191,0.000007,262.10
B-10,66,6,280,0.000000,14.92
B-10,67,6,132,0.000000,36.71
B-10,68,6,299,0.000474,12.73
B-10,69,6,125,0.000001,64.06
B-10,70,6,238,0.011337,14.51
B-10,71,6,203,0.000000,9.36
B-10,72,6,152,0.000003,13.18
B-10,73,6,196,0.000007,149.21
B-10,74,6,146,0.000000,11.58
B-10,75,6,166,0.000001,19.20
B-10,76,6,100,0.000000,4.22
B-10,77,6,172,0.000000,21.21
B-10,78,6,173,0.000000,8.70
B-10,79,6,131,0.000002,73.50
B-10,80,6,205,0.002193,4.10
B-10,81,6,198,0.000000,3.27
B-10,82,6,157,0.108645,99.01
B-10,83,6,91,0.000000,3.57
B-10,84,6,322,0.000000,21.60
B-10,85,6,214,0.011905,3.81
B-10,86,6,228,0.000006,24.84
B-10,87,6,183,0.000000,13.10
B-10,88,6,12,0.003333,2.11
B-10,89,6,139,0.000000,9.26
B-10,90,6,217,0.000000,3.84
B-10,91,6,162,0.006468,240.35
B-10,92,6,122,0.000000,55.51
B-10,93,6,142,0.000000,6.60
B-10,94,6,541,0.111192,69.57
B-10,95,6,320,0.000000,7.95
B-10,96,6,243,0.000000,1.82
B-10,97,6,94,0.000000,8.80
B-10,98,6,282,0.000000,4.32
B-10,99,6,83,0.000001,2.85
B-11,0,6,125,0.000000,19.10
B-11,1,6,134,0.000000,7.42
B-11,2,6,85,0.000000,1.88
B-11,3,6,158,0.000000,44.61
B-11,4,6,137,0.000000,3.91
B-11,5,6,153,0.000055,25.14
B-11,6,6,92,0.288016,86.68
B-11,7,6,99,0.002676,4.48
B-11,8,6,163,0.000000,6.29
B-11,9,6,128,0.000000,9.02
B-11,10,6,85,0.000002,35.11
B-11,11,6,143,0.000003,127.88
B-11,12,6,78,0.078146,34.84
B-11,13,6,162,0.000000,1.80
B-11,14,6,94,0.127881,9.33
B-11,15,6,87,0.000000,2.68
B-11,16,6,103,0.001236,10.45
B-11,17,6,139,0.000005,10.51
B-11,18,6,130,0.121403,21.73
B-11,19,6,148,0.000000,58.45
B-11,20,6,232,0.000000,36.33
B-11,21,6,123,0.033205,24.62
B-11,22,6,184,0.000000,9.74
B-11,23,6,124,0.000000,8.76
B-11,24,6,96,0.000000,7.75
B-11,25,6,168,0.000008,36.98
B-11,26,6,76,0.006511,64.65
B-11,27,6,63,0.000000,8.06
B-11,28,6,88,0.000000,4.20
B-11,29,6,181,0.000000,13.15
B-11,30,6,110,0.000051,88.91
B-11,31,6,142,0.000394,9.33
B-11,32,6,158,0.000000,26.72
B-11,33,6,94,0.014328,222.35
B-11,34,6,118,0.007244,14.12
B-11,35,6,90,0.000000,4.43
B-11,36,6,100,0.000001,12.52
B-11,37,6,124,0.000000,7.73
B-11,38,6,100,0.000000,1.73
B-11,39,6,140,0.000000,26.59
B-11,40,6,147,0.000004,19.52
B-11,41,6,81,0.000000,1.90
B-11,42,6,71,0.014055,67.24
B-11,43,6,94,0.000000,4.29
B-11,44,6,154,0.004394,32.62
B-11,45,6,97,0.000000,35.52
B-11,46,6,64,0.000004,17.55
B-11,47,6,220,0.000000,55.10
B-11,48,6,82,0.000012,12.03
B-11,49,6,220,0.000000,108.22
B-11,50,6,154,0.030120,78.86
B-11,51,6,68,0.000001,64.42
B-11,52,6,125,0.000000,19.10
B-11,53,6,134,0.000000,7.42
B-11,54,6,85,0.000000,1.88
B-11,55,6,158,0.000000,44.61
B-11,56,6,137,0.000000,3.91
B-11,57,6,153,0.000055,25.14
B-11,58,6,92,0.288016,86.68
B-11,59,6,99,0.002676,4.48
B-11,60,6,163,0.000000,6.29
B-11,61,6,128,0.000000,9.02
B-11,62,6,85,0.000002,35.11
B-11,63,6,143,0.000003,127.88
B-11,64,6,78,0.078146,34.84
B-11,65,6,162,0.000000,1.80
B-11,66,6,94,0.127881,9.33
B-11,67,6,87,0.000000,2.68
B-11,68,6,103,0.001236,10.45
B-11,69,6,139,0.000005,10.51
B-11,70,6,130,0.121403,21.73
B-11,71,6,148,0.000000,58.45
B-11,72,6,232,0.000000,36.33
B-11,73,6,123,0.033205,24.62
B-11,74,6,184,0.000000,9.74
B-11,75,6,124,0.000000,8.76
B-11,76,6,96,0.000000,7.75
B-11,77,6,168,0.000008,36.98
B-11,78,6,76,0.006511,64.65
B-11,79,6,63,0.000000,8.06
B-11,80,6,88,0.000000,4.20
B-11,81,6,181,0.000000,13.15
B-11,82,6,110,0.000051,88.91
B-11,83,6,142,0.000394,9.33
B-11,84,6,158,0.000000,26.72
B-11,85,6,94,0.014328,222.35
B-11,86,6,118,0.007244,14.12
B-11,87,6,90,0.000000,4.43
B-11,88,6,100,0.000001,12.52
B-11,89,6,124,0.000000,7.73
B-11,90,6,100,0.000000,1.73
B-11,91,6,140,0.000000,26.59
B-11,92,6,147,0.000004,19.52
B-11,93,6,81,0.000000,1.90
B-11,94,6,71,0.014055,67.24
B-11,95,6,94,0.000000,4.29
B-11,96,6,154,0.004394,32.62
B-11,97,6,97,0.000000,35.52
B-11,98,6,64,0.000004,17.55
B-11,99,6,220,0.000000,55.10
B-12,0,6,125,0.000000,19.10
B-12,1,6,137,0.000000,3.91
B-12,2,6,163,0.000000,6.29
B-12,3,6,78,0.078146,34.84
B-12,4,6,162,0.000000,1.80
B-12,5,6,103,0.001236,10.45
B-12,6,6,232,0.000000,36.33
B-12,7,6,184,0.000000,9.74
B-12,8,6,76,0.006511,64.65
B-12,9,6,181,0.000000,13.15
B-12,10,6,142,0.000394,9.33
B-12,11,6,158,0.000000,26.72
B-12,12,6,94,0.014328,222.35
B-12,13,6,171,0.000000,14.50
B-12,14,6,100,0.000000,1.73
B-12,15,6,81,0.000000,1.90
B-12,16,6,136,0.000000,12.01
B-12,17,6,154,0.004394,32.62
B-12,18,6,220,0.000000,55.10
B-12,19,6,122,0.000844,5.61
B-12,20,6,142,0.000000,6.56
B-12,21,6,125,0.000000,19.10
B-12,22,6,137,0.000000,3.91
B-12,23,6,163,0.000000,6.29
B-12,24,6,78,0.078146,34.84
B-12,25,6,162,0.000000,1.80
B-12,26,6,103,0.001236,10.45
B-12,27,6,232,0.000000,36.33
B-12,28,6,184,0.000000,9.74
B-12,29,6,76,0.006511,64.65
B-12,30,6,181,0.000000,13.15
B-12,31,6,142,0.000394,9.33
B-12,32,6,158,0.000000,26.72
B-12,33,6,94,0.014328,222.35
B-12,34,6,171,0.000000,14.50
B-12,35,6,100,0.000000,1.73
B-12,36,6,81,0.000000,1.90
B-12,37,6,136,0.000000,12.01
B-12,38,6,154,0.004394,32.62
B-12,39,6,220,0.000000,55.10
B-12,40,6,122,0.000844,5.61
B-12,41,6,142,0.000000,6.56
B-12,42,6,125,0.000000,19.10
B-12,43,6,137,0.000000,3.91
B-12,44,6,163,0.000000,6.29
B-12,45,6,78,0.078146,34.84
B-12,46,6,162,0.000000,1.80
B-12,47,6,103,0.001236,10.45
B-12,48,6,232,0.000000,36.33
B-12,49,6,184,0.000000,9.74
B-12,50,6,76,0.006511,64.65
B-12,51,6,181,0.000000,13.15
B-12,52,6,142,0.000394,9.33
B-12,53,6,158,0.000000,26.72
B-12,54,6,94,0.014328,222.35
B-12,55,6,171,0.000000,14.50
B-12,56,6,100,0.000000,1.73
B-12,57,6,81,0.000000,1.90
B-12,58,6,136,0.000000,12.01
B-12,59,6,154,0.004394,32.62
B-12,60,6,220,0.000000,55.10
B-12,61,6,122,0.000844,5.61
B-12,62,6,142,0.000000,6.56
B-12,63,6,125,0.000000,19.10
B-12,64,6,137,0.000000,3.91
B-12,65,6,163,0.000000,6.29
B-12,66,6,78,0.078146,34.84
B-12,67,6,162,0.000000,1.80
B-12,68,6,103,0.001236,10.45
B-12,69,6,232,0.000000,36.33
B-12,70,6,184,0.000000,9.74
B-12,71,6,76,0.006511,64.65
B-12,72,6,181,0.000000,13.15
B-12,73,6,142,0.000394,9.33
B-12,74,6,158,0.000000,26.72
B-12,75,6,94,0.014328,222.35
B-12,76,6,171,0.000000,14.50
B-12,77,6,100,0.000000,1.73
B-12,78,6,81,0.000000,1.90
B-12,79,6,136,0.000000,12.01
B-12,80,6,154,0.004394,32.62
B-12,81,6,220,0.000000,55.10
B-12,82,6,122,0.000844,5.61
B-12,83,6,142,0.000000,6.56
B-12,84,6,125,0.000000,19.10
B-12,85,6,137,0.000000,3.91
B-12,86,6,163,0.000000,6.29
B-12,87,6,78,0.078146,34.84
B-12,88,6,162,0.000000,1.80
B-12,89,6,103,0.001236,10.45
B-12,90,6,232,0.000000,36.33
B-12,91,6,184,0.000000,9.74
B-12,92,6,76,0.006511,64.65
B-12,93,6,181,0.000000,13.15
B-12,94,6,142,0.000394,9.33
B-12,95,6,158,0.000000,26.72
B-12,96,6,94,0.014328,222.35
B-12,97,6,171,0.000000,14.50
B-12,98,6,100,0.000000,1.73
B-12,99,6,81,0.000000,1.90
B-13,0,6,195,0.000011,12.53
B-13,1,6,25,0.000479,1.89
B-13,2,6,103,0.000003,5.96
B-13,3,6,141,0.000000,2.20
B-13,4,6,168,0.000000,30.77
B-13,5,6,449,0.000004,48.33
B-13,6,6,302,0.000002,64.04
B-13,7,6,136,0.000000,3.08
B-13,8,6,184,0.000000,101.42
B-13,9,6,194,0.000000,3.91
B-13,10,6,101,0.224711,10.71
B-13,11,6,137,1.000000,373.15
B-13,12,6,557,0.000008,60.65
B-13,13,6,22,0.000573,1.98
B-13,14,6,210,0.000012,9.72
B-13,15,6,217,0.000022,61.47
B-13,16,6,142,0.333333,2.14
B-13,17,6,152,0.003125,2.02
B-13,18,6,223,0.000544,11.95
B-13,19,6,153,0.000043,307.00
B-13,20,6,192,0.000000,3.05
B-13,21,6,94,0.000000,3.04
B-13,22,6,482,0.004157,27.50
B-13,23,6,173,0.250000,4.64
B-13,24,6,206,0.000000,41.83
B-13,25,6,116,0.000001,5.31
B-13,26,6,166,0.000000,5.07
B-13,27,6,186,0.000003,8.35
B-13,28,6,308,0.000002,58.46
B-13,29,6,279,0.047988,155.90
B-13,30,6,151,0.000000,8.57
B-13,31,6,291,0.000000,23.76
B-13,32,6,245,0.000000,24.38
B-13,33,6,157,0.000000,2.41
B-13,34,6,220,0.000000,19.31
B-13,35,6,244,0.000000,56.89
B-13,36,6,448,0.000000,8.41
B-13,37,6,145,0.000000,58.92
B-13,38,6,151,0.000192,4.33
B-13,39,6,129,0.000871,29.09
B-13,40,6,197,0.000000,27.64
B-13,41,6,70,0.000088,66.98
B-13,42,6,195,0.000011,12.53
B-13,43,6,25,0.000479,1.89
B-13,44,6,103,0.000003,5.96
B-13,45,6,141,0.000000,2.20
B-13,46,6,168,0.000000,30.77
B-13,47,6,449,0.000004,48.33
B-13,48,6,302,0.000002,64.04
B-13,49,6,136,0.000000,3.08
B-13,50,6,184,0.000000,101.42
B-13,51,6,194,0.000000,3.91
B-13,52,6,101,0.224711,10.71
B-13,53,6,137,1.000000,373.15
B-13,54,6,557,0.000008,60.65
B-13,55,6,22,0.000573,1.98
B-13,56,6,210,0.000012,9.72
B-13,57,6,217,0.000022,61.47
B-13,58,6,142,0.333333,2.14
B-13,59,6,152,0.003125,2.02
B-13,60,6,223,0.000544,11.95
B-13,61,6,153,0.000043,307.00
B-13,62,6,192,0.000000,3.05
B-13,63,6,94,0.000000,3.04
B-13,64,6,482,0.004157,27.50
B-13,65,6,173,0.250000,4.64
B-13,66,6,206,0.000000,41.83
B-13,67,6,116,0.000001,5.31
B-13,68,6,166,0.000000,5.07
B-13,69,6,186,0.000003,8.35
B-13,70,6,308,0.000002,58.46
B-13,71,6,279,0.047988,155.90
B-13,72,6,151,0.000000,8.57
B-13,73,6,291,0.000000,23.76
B-13,74,6,245,0.000000,24.38
B-13,75,6,157,0.000000,2.41
B-13,76,6,220,0.000000,19.31
B-13,77,6,244,0.000000,56.89
B-13,78,6,448,0.000000,8.41
B-13,79,6,145,0.000000,58.92
B-13,80,6,151,0.000192,4.33
B-13,81,6,129,0.000871,29.09
B-13,82,6,197,0.000000,27.64
B-13,83,6,70,0.000088,66.98
B-13,84,6,195,0.000011,12.53
B-13,85,6,25,0.000479,1.89
B-13,86,6,103,0.000003,5.96
B-13,87,6,141,0.000000,2.20
B-13,88,6,168,0.000000,30.77
B-13,89,6,449,0.000004,48.33
B-13,90,6,302,0.000002,64.04
B-13,91,6,136,0.000000,3.08
B-13,92,6,184,0.000000,101.42
B-13,93,6,194,0.000000,3.91
B-13,94,6,101,0.224711,10.71
B-13,95,6,137,1.000000,373.15
B-13,96,6,557,0.000008,60.65
B-13,97,6,22,0.000573,1.98
B-13,98,6,210,0.000012,9.72
B-13,99,6,217,0.000022,61.47
B-14,0,6,125,0.000000,19.10
B-14,1,6,134,0.000000,7.42
B-14,2,6,85,0.000000,1.88
B-14,3,6,158,0.000000,44.61
B-14,4,6,137,0.000000,3.91
B-14,5,6,153,0.000055,25.14
B-14,6,6,92,0.288016,86.68
B-14,7,6,99,0.002676,4.48
B-14,8,6,163,0.000000,6.29
B-14,9,6,128,0.000000,9.02
B-14,10,6,85,0.000002,35.11
B-14,11,6,143,0.000003,127.88
B-14,12,6,78,0.078146,34.84
B-14,13,6,162,0.000000,1.80
B-14,14,6,94,0.127881,9.33
B-14,15,6,87,0.000000,2.68
B-14,16,6,103,0.001236,10.45
B-14,17,6,139,0.000005,10.51
B-14,18,6,130,0.121403,21.73
B-14,19,6,148,0.000000,58.45
B-14,20,6,232,0.000000,36.33
B-14,21,6,123,0.033205,24.62
B-14,22,6,184,0.000000,9.74
B-14,23,6,124,0.000000,8.76
B-14,24,6,96,0.000000,7.75
B-14,25,6,168,0.000008,36.98
B-14,26,6,76,0.006511,64.65
B-14,27,6,63,0.000000,8.06
B-14,28,6,88,0.000000,4.20
B-14,29,6,181,0.000000,13.15
B-14,30,6,110,0.000051,88.91
B-14,31,6,142,0.000394,9.33
B-14,32,6,158,0.000000,26.72
B-14,33,6,94,0.014328,222.35
B-14,34,6,118,0.007244,14.12
B-14,35,6,90,0.000000,4.43
B-14,36,6,100,0.000001,12.52
B-14,37,6,124,0.000000,7.73
B-14,38,6,100,0.000000,1.73
B-14,39,6,140,0.000000,26.59
B-14,40,6,147,0.000004,19.52
B-14,41,6,81,0.000000,1.90
B-14,42,6,71,0.014055,67.24
B-14,43,6,94,0.000000,4.29
B-14,44,6,154,0.004394,32.62
B-14,45,6,97,0.000000,35.52
B-14,46,6,64,0.000004,17.55
B-14,47,6,220,0.000000,55.10
B-14,48,6,82,0.000012,12.03
B-14,49,6,220,0.000000,108.22
B-14,50,6,154,0.030120,78.86
B-14,51,6,68,0.000001,64.42
B-14,52,6,125,0.000000,19.10
B-14,53,6,134,0.000000,7.42
B-14,54,6,85,0.000000,1.88
B-14,55,6,158,0.000000,44.61
B-14,56,6,137,0.000000,3.91
B-14,57,6,153,0.000055,25.14
B-14,58,6,92,0.288016,86.68
B-14,59,6,99,0.002676,4.48
B-14,60,6,163,0.000000,6.29
B-14,61,6,128,0.000000,9.02
B-14,62,6,85,0.000002,35.11
B-14,63,6,143,0.000003,127.88
B-14,64,6,78,0.078146,34.84
B-14,65,6,162,0.000000,1.80
B-14,66,6,94,0.127881,9.33
